uid,pos_iid,neg_iid,pos_seq
851,24716,37792,"[1457, 1785, 2136, 2772, 5992, 7731, 12303, 12533, 13402, 17420, 18041]"
3581,24719,23571,"[2032, 3187, 3269, 3691, 3939, 4984, 5037, 5789, 6267, 6451, 6458, 6720, 9283, 10736, 13440, 14764, 15625, 15626, 15927, 16021, 17594, 17958, 17996, 18308]"
1653,24722,29569,"[172, 518, 519, 935, 1204, 2201, 4021, 5285, 5287, 5405, 5713, 6487, 6836, 7186, 7921, 8248, 9355, 11133, 11753, 14619, 15336, 15818, 17052]"
105,24722,21146,"[73, 307, 1083, 1707, 1941, 3653, 4232, 4420, 5163, 5613, 5882, 6492, 10509, 11486, 11752, 13431, 14110, 16028, 16757, 17680]"
927,24722,35296,"[206, 1206, 4555, 5185, 5285, 7216, 7745, 7880, 7959, 8090, 9431, 9501, 10134, 11188, 13643]"
122,24725,19017,"[785, 1227, 1974, 2405, 5292, 5662, 6978, 7856, 9482, 10487, 11425, 12058, 14390, 15152, 17109, 17183]"
2064,24726,26749,"[142, 324, 1171, 1844, 2633, 2786, 2787, 4788, 4914, 5969, 7694, 11026, 11317, 13437, 13934, 14122, 18060]"
3652,24727,26246,"[419, 546, 1854, 4615, 5080, 5415, 6129, 7102, 8027, 9598, 10016, 10042, 10269, 10742, 13195, 17134, 17307]"
2248,24736,25420,"[123, 285, 287, 975, 1081, 1178, 1238, 1399, 1432, 1756, 2210, 2216, 2569, 2661, 2777, 3134, 3187, 3194, 3469, 3518, 3747, 3771, 3848, 3891, 4282, 4348, 4349, 4404, 4441, 4551, 4708, 4761, 5037, 5079, 5302, 5366, 5465, 5520, 5558, 5628, 5658, 6239, 6282, 6450, 6451, 6454, 6527, 6541, 6563, 6613, 6683, 6841, 6869, 7110, 7111, 7482, 7484, 7900, 7958, 8066, 8485, 8523, 9120, 10443, 10736, 10759, 11516, 11582, 11583, 12504, 12660, 15956]"
3188,24737,27142,"[278, 285, 2804, 4761, 6239, 7073, 9102, 10259, 10520, 13805, 13936, 14806]"
1850,24748,19740,"[1233, 1923, 2786, 2928, 6556, 9287, 9549, 11382, 11712, 14943, 15785, 16130]"
2877,24752,35289,"[621, 2772, 2801, 3260, 3465, 3611, 5125, 6104, 8205, 12723, 14155, 16070, 16123, 18169]"
1132,24752,35664,"[145, 217, 358, 736, 777, 2136, 2329, 3239, 3974, 8388, 10098, 10345, 10485]"
1787,24752,33154,"[137, 3513, 6031, 6284, 6453, 6886, 9500, 9501, 11140, 13437, 14932]"
1996,24753,19351,"[18, 58, 162, 171, 177, 187, 253, 355, 635, 1189, 2230, 2375, 2380, 2524, 2546, 2547, 2586, 2628, 2689, 3058, 3059, 3103, 3542, 3548, 3688, 3698, 4089, 4441, 4704, 4744, 5060, 5270, 5828, 6129, 6444, 6802, 6804, 7737, 7776, 7830, 7852, 8167, 8172, 8185, 8188, 8783, 9044, 9736, 9842, 10054, 10241, 10346, 10460, 10478, 10511, 11073, 11143, 11217, 11240, 11313, 11390, 11663, 11965, 12668, 12748, 12973, 13214, 13477, 13504, 13534, 13563, 13805, 13835, 14230, 14233, 14311, 14411, 14416, 14702, 14766, 15021, 15208, 15341, 15700, 16294, 16358, 16369, 16668, 16846, 16967, 17734, 18041]"
2296,24754,37263,"[1579, 3213, 4837, 5021, 5919, 10524, 10526, 11831, 14735, 16372, 16928, 17488, 17519, 18185]"
899,24756,41213,"[4787, 7157, 8586, 9172, 10427, 10548, 11703, 12105, 15553, 15857]"
2721,24757,30137,"[37, 706, 1056, 1184, 1579, 1803, 1822, 1831, 2423, 2456, 3582, 3702, 3706, 4331, 5258, 5917, 5963, 6021, 6265, 6757, 7020, 7320, 7558, 7586, 7635, 7906, 8470, 8757, 9541, 9690, 9839, 9853, 9876, 10077, 10311, 10499, 11343, 11764, 11832, 12103, 12465, 12602, 13472, 14189, 14192, 14412, 14465, 15310, 15383, 16271, 17015, 17536, 17728, 17831, 17861, 18047, 18117]"
3859,24763,24633,"[472, 622, 2894, 3342, 3814, 8536, 9688, 9954, 13418, 13446, 18291, 18335]"
36,24764,19993,"[1134, 1790, 1873, 2241, 2247, 2273, 2534, 2654, 3481, 4723, 5626, 9200, 11650, 12457, 15365]"
3903,24764,37957,"[46, 408, 409, 477, 1227, 1911, 2705, 2893, 3743, 5923, 6497, 8088, 9902, 10164, 10412, 11591, 16273]"
2512,24765,35773,"[690, 868, 905, 1162, 1758, 2054, 2069, 2194, 2298, 2640, 2927, 3264, 3681, 3952, 4067, 4279, 4699, 4787, 5715, 6075, 6347, 6396, 6463, 6912, 7571, 7714, 8236, 8266, 8287, 8359, 9005, 10489, 10923, 10971, 10985, 11156, 13534, 13805, 14125, 15476]"
718,24765,23839,"[843, 1030, 1331, 1530, 5162, 6780, 7170, 8521, 10472, 13998, 14657, 17470, 17509]"
367,24766,40716,"[360, 791, 998, 2457, 3353, 6043, 6713, 13631, 13637, 16691, 16731, 17990]"
1001,24766,29335,"[4, 305, 806, 854, 2072, 4916, 4930, 5556, 6518, 9681, 9867, 10721, 10866, 12651]"
780,24766,19380,"[819, 2259, 2599, 2835, 5478, 7141, 10464, 10872, 11266, 13162, 13911, 14578, 14957]"
1825,24766,39063,"[201, 1458, 1631, 1916, 1917, 2029, 2432, 2872, 3549, 4193, 4780, 5084, 5148, 5555, 5586, 5793, 6239, 6395, 6453, 6458, 6575, 6651, 8045, 8797, 9015, 9021, 9042, 9172, 9516, 9663, 9775, 10535, 10588, 10627, 11131, 11145, 11633, 12649, 12718, 12759, 13064, 13369, 14285, 14727, 14750, 15423, 16387, 16983, 17761]"
2918,24766,28408,"[63, 810, 885, 1722, 1928, 2133, 2216, 2311, 2634, 3084, 4069, 5274, 5534, 7894, 8004, 9372, 9616, 10614, 10650, 11761, 11909, 12479, 15731, 16178, 16231, 17196, 17299, 17627, 18054, 18291, 18310]"
2294,24766,19291,"[1083, 5000, 7842, 9354, 10140, 10472, 14929, 15225, 15504, 15825, 15849]"
130,24772,25040,"[285, 2370, 3084, 3637, 3795, 4781, 5599, 6360, 7109, 7875, 11197]"
3728,24775,27278,"[444, 794, 804, 1840, 4108, 4517, 6964, 9479, 9681, 11537]"
1708,24784,24818,"[1073, 1337, 1339, 1340, 5021, 5759, 5765, 9217, 9667, 10526, 11946, 12604, 14963, 16368, 17572, 18002]"
2397,24784,21168,"[1202, 6197, 7102, 7366, 8188, 8624, 10735, 10959, 12555, 12949, 13243, 14299, 14498, 15055, 17079]"
1130,24787,34727,"[779, 2441, 3990, 4552, 4899, 5371, 5546, 5856, 6005, 6613, 7168, 7860, 14071, 17200]"
2783,24787,35300,"[638, 2883, 5783, 7222, 7829, 7999, 8603, 8875, 9453, 9736, 9794, 10030, 10218, 10412, 10758, 11623, 12208, 12469, 12494, 12545, 13002, 13024, 13056, 13089, 14762, 14995, 16134, 16400, 17071, 17563]"
3405,24787,21636,"[465, 638, 749, 905, 921, 955, 1195, 1209, 1228, 1831, 2136, 2441, 2859, 3061, 3097, 3270, 3583, 4038, 4069, 4205, 4571, 4705, 4862, 4882, 5054, 5110, 5343, 5531, 5724, 5768, 5821, 5857, 5931, 5963, 6021, 6023, 6961, 7198, 7229, 7320, 7424, 7847, 8027, 8094, 8202, 8323, 8388, 8946, 9634, 10203, 11244, 11320, 11452, 11675, 12375, 13860, 14116, 14995, 15695, 16070, 16155, 16162, 16755, 16944, 16974, 17380]"
1751,24787,35041,"[181, 215, 285, 1001, 1726, 1849, 2135, 3265, 3795, 4069, 4070, 4736, 5534, 5588, 5633, 5634, 5800, 5857, 6296, 6458, 6506, 7359, 7558, 8183, 8395, 8486, 8538, 8540, 8797, 9316, 9593, 10773, 10782, 10995, 11034, 11587, 11833, 12164, 12175, 13081, 13431, 14388, 14818, 14953, 15830, 15912, 16139]"
3871,24788,30047,"[897, 950, 2148, 4787, 5634, 6058, 6720, 8484, 10792, 13276, 13492, 15225]"
2789,24788,38835,"[33, 249, 596, 1123, 1584, 1890, 2417, 2523, 2569, 2751, 2943, 3046, 3290, 3298, 3497, 3809, 4069, 4282, 4293, 4355, 5535, 5777, 6091, 6239, 6776, 7181, 7219, 7440, 7441, 7451, 7611, 8232, 8369, 8766, 9404, 9868, 10265, 10532, 12958, 12982, 14068, 14173, 15881, 17550]"
458,24795,40137,"[520, 709, 1278, 1314, 1809, 1932, 2066, 2147, 2895, 5705, 6923, 7318, 7452, 7878, 8394, 10361, 10472, 11194, 13454, 14449, 15240, 16536]"
764,24798,32323,"[5827, 7880, 9514, 9643, 9916, 12995, 14384, 15027, 15856, 17262]"
1889,24798,32733,"[203, 2371, 4313, 4552, 6654, 8032, 8676, 8890, 9498, 9842, 10660, 10764, 12170, 13935, 14305, 16222, 16676, 16778, 17573]"
2779,24798,23391,"[1228, 1375, 1621, 2803, 3224, 4639, 4981, 5473, 6317, 6720, 10149, 11938, 13975]"
916,24798,23868,"[3046, 3128, 5201, 5216, 8190, 9500, 10058, 10959, 13234, 14621, 15111, 15795, 16088, 16111, 16197, 16292, 16650]"
550,24798,18581,"[102, 3592, 3768, 4185, 4188, 4397, 4425, 5814, 5936, 5938, 5953, 6649, 7102, 7427, 7896, 8225, 8311, 9736, 10016, 10188, 12089, 12982, 13011, 13159, 13704, 14658, 14846, 14991, 15812, 15984, 16798, 16911, 17051, 17525]"
1521,24798,35927,"[878, 943, 964, 1456, 1812, 1926, 2387, 2903, 3062, 3471, 4069, 4089, 4110, 4516, 4534, 4787, 5162, 5736, 5917, 5949, 6157, 6234, 6672, 7028, 7705, 7957, 9005, 9074, 9850, 9863, 10006, 10435, 10511, 13081, 14755, 15287, 15340, 16272, 16985, 17501, 17640]"
3777,24798,33004,"[363, 1054, 1236, 3706, 5518, 6220, 6886, 8930, 11704, 17820]"
1042,24798,31323,"[457, 1530, 2993, 4069, 4278, 6802, 6804, 7830, 8624, 10056, 10557, 10660, 10919, 10995, 11133, 11134, 11209, 12006, 13214, 15399]"
2455,24798,20242,"[1060, 1877, 2601, 2802, 3430, 4197, 5051, 5218, 5932, 5938, 6230, 7102, 8183, 9251, 9494, 9736, 9997, 10412, 11991, 12256, 12361, 12447, 15932, 16146, 16503, 16811]"
638,24798,38264,"[1506, 2148, 4166, 4865, 5054, 7302, 7326, 8409, 8673, 8988, 9696, 9768, 10239, 11388, 12376, 13753, 13964, 14018, 14638, 15340, 16083, 17051]"
3849,24798,21219,"[3068, 3210, 3241, 7028, 7295, 7305, 11279, 13098, 15143, 15481, 16182, 16944, 16992, 17572, 17683, 17863, 18055, 18058, 18144, 18166, 18258]"
3522,24798,22877,"[2543, 2766, 6230, 8087, 8422, 9494, 10544, 10690, 12636, 15583]"
1752,24798,19458,"[841, 1204, 1232, 2762, 3998, 4406, 6098, 7951, 8803, 9539, 10780, 11692, 12452, 13290, 13503, 14433, 14946, 15223, 15303, 15305, 15377, 15443, 16497, 17688, 17915]"
927,24798,24618,"[206, 1206, 4555, 5185, 5285, 7216, 7745, 7880, 7959, 8090, 9431, 9501, 10134, 11188, 13643]"
381,24798,28199,"[17, 1147, 2301, 3384, 3539, 3848, 4265, 4639, 5857, 8079, 9155, 9853, 10997, 11071, 13926, 14176, 14656, 16162, 16272]"
143,24798,19059,"[645, 690, 729, 1530, 1734, 2054, 2431, 2569, 2791, 2858, 2876, 3039, 3071, 3098, 3200, 3443, 4433, 4899, 5201, 5259, 5520, 5651, 5798, 5857, 6241, 6465, 7028, 7102, 7284, 7340, 7661, 8817, 8876, 8927, 9181, 9463, 9506, 9729, 10261, 10268, 10366, 10622, 10759, 10804, 10998, 11142, 11146, 11183, 11278, 11437, 11516, 11662, 12648, 13172, 13236, 13243, 13505, 13655, 13762, 13926, 14150, 14205, 14288, 14331, 14332, 14362, 15208, 15209, 15211, 15259, 15307, 15339, 15341, 15399, 15556, 15557, 15700, 16155, 16230, 16704, 16714, 16718, 17711]"
2371,24798,39227,"[445, 2832, 4144, 4145, 4787, 5201, 6225, 8161, 8167, 9797, 10264, 10864, 10959, 11209, 12882, 13563, 16322, 16452, 16703, 17206, 17462]"
830,24798,26521,"[169, 735, 1076, 1877, 1918, 3952, 4183, 6081, 6090, 7219, 7918, 8447, 8679, 8787, 9251, 9890, 10448, 11814, 12201, 12402, 13100, 13243, 13303, 14299, 15745, 17106, 17115, 17314]"
3161,24803,31812,"[71, 874, 2162, 2758, 2925, 4097, 4926, 7146, 10212, 10815, 11458, 14739, 14934]"
3904,24803,22013,"[248, 257, 368, 388, 681, 1819, 2576, 2728, 2761, 2976, 3943, 4710, 4769, 6062, 6286, 6310, 8053, 8522, 8678, 9840, 9871, 10217, 10570, 11522, 11778, 13106, 13292, 13293, 13533, 13722, 13728, 13843, 15353, 15460, 16238, 16275, 17164]"
54,24804,38613,"[310, 492, 869, 1093, 1395, 2217, 3388, 3906, 4870, 5021, 5027, 5836, 7366, 7466, 8514, 8724, 10522, 10523, 10525, 10526, 10529, 10530, 10712, 11357, 11595, 11665, 12246, 12258, 12577, 12607, 13372, 13517, 13581, 14418, 14480, 14626, 16241, 16334, 16444, 16722, 17087, 17231, 17486, 17492, 17569, 17683, 17699, 17737, 17738, 17832, 17994, 18023, 18060, 18184, 18185]"
1919,24805,32458,"[326, 1001, 1071, 1612, 1928, 1957, 2438, 2568, 2628, 2654, 2686, 2778, 2805, 2813, 2914, 4045, 4282, 4285, 4331, 5121, 5527, 5703, 6877, 7256, 7737, 8624, 8857, 9049, 11188, 12175, 12931]"
683,24805,32855,"[474, 1469, 1596, 2798, 2832, 3941, 5183, 5471, 5576, 5793, 5798, 6644, 6742, 8402, 8702, 8745, 9162, 9701, 10292, 10424, 13549, 13828, 13867, 15778, 16170]"
541,24805,26231,"[1353, 2135, 2136, 2662, 3682, 4875, 6931, 7028, 9274, 12271, 13328, 14093, 16189, 16548, 16757, 16967, 16985, 17380]"
1202,24805,39517,"[65, 363, 819, 2381, 3035, 3770, 6512, 6850, 8294, 8816, 8938, 9362, 13207, 13276]"
2774,24805,38490,"[189, 249, 1883, 1911, 2456, 2586, 3375, 3432, 4048, 4069, 4787, 5163, 5857, 6346, 7162, 7617, 7951, 8803, 8882, 9500, 9795, 10276, 11840, 12544, 14872, 14995, 15762, 15826, 16593]"
247,24809,25507,"[4094, 4805, 5238, 5730, 9576, 9604, 9605, 10251, 10654, 13485]"
2402,24809,36226,"[2127, 2678, 2681, 3211, 5613, 8586, 8905, 8930, 9576, 10412, 10643, 13334, 13335, 15016, 15260, 15949, 17287]"
1240,24809,25866,"[7785, 9576, 9578, 10755, 12095, 13335, 16041, 16307, 16932, 17587, 17636]"
1553,24814,40298,"[4, 37, 41, 366, 628, 851, 1081, 2261, 3970, 4215, 5857, 6525, 6886, 7482, 8812, 8995, 9025, 9398, 10103, 10743, 11160, 11357, 11562, 12111, 12481, 13910, 14883]"
2309,24819,40916,"[795, 2001, 2050, 2947, 3180, 3417, 3610, 4915, 5306, 5317, 7114, 9097, 9627, 12364, 13544, 17380, 18145]"
2833,24822,27695,"[1380, 2115, 4891, 5135, 6886, 7647, 7867, 9590, 16361, 17035, 17634]"
3294,24822,38409,"[885, 949, 1083, 1307, 1331, 1390, 1457, 1790, 1837, 3619, 3848, 3922, 4421, 4422, 4644, 4862, 5472, 6030, 6314, 6448, 7256, 9169, 9590, 10424, 11665, 15748, 16894, 17054, 17956, 18124]"
344,24822,27077,"[61, 124, 1011, 2009, 2510, 3204, 3413, 3583, 3863, 5524, 5527, 5648, 5651, 6208, 7168, 7399, 7714, 9124, 9172, 9295, 9552, 9590, 10004, 10532, 15163, 18152, 18340, 18348]"
1792,24822,41218,"[287, 410, 428, 596, 853, 875, 1203, 1547, 1556, 1752, 1803, 1891, 1942, 1948, 1954, 2148, 2195, 2251, 2278, 2362, 2555, 2664, 2711, 2983, 3099, 3645, 3653, 3673, 3921, 4420, 4980, 5369, 5493, 5602, 5783, 5821, 6053, 6303, 6643, 6649, 6821, 7130, 7231, 7533, 7538, 7558, 7697, 8178, 8359, 8449, 8694, 8697, 9218, 9590, 9711, 10057, 10206, 10266, 10279, 10429, 10699, 10868, 11057, 11189, 11849, 11919, 12133, 12159, 12480, 12589, 12687, 12743, 12760, 12860, 13016, 13081, 13216, 13220, 13318, 13347, 13431, 13492, 13495, 13551, 13572, 13610, 13663, 14325, 14350, 14434, 14725, 16289, 16757, 16985, 17041, 17128, 17389]"
2745,24822,35855,"[4, 739, 1354, 1432, 1778, 1989, 2599, 3355, 3891, 4221, 4836, 4861, 5183, 5969, 6831, 8753, 9582, 9590, 9819, 12288, 13848, 16600]"
2210,24825,22665,"[4035, 9959, 10525, 11222, 13018, 13245, 13583, 15748, 16643, 17572, 17699, 17821, 17834, 17836, 18132, 18214, 18217, 18219, 18228, 18249, 18260, 18326, 18327, 18344, 18345, 18347, 18350, 18351, 18354]"
1998,24825,28737,"[97, 224, 228, 230, 248, 560, 584, 711, 754, 1037, 1129, 1157, 1446, 1872, 2118, 2523, 2524, 2530, 2875, 3197, 3245, 3315, 3781, 3808, 4035, 4174, 4278, 4356, 4897, 4967, 5060, 5079, 5358, 5407, 5573, 5644, 5857, 6082, 6345, 6395, 6636, 6731, 6799, 6886, 7102, 7103, 7294, 7437, 7776, 7777, 7968, 8179, 8305, 8660, 8766, 8778, 8869, 8963, 9006, 9383, 9808, 9859, 10059, 10705, 10819, 10891, 11467, 11817, 11836, 11840, 11919, 11934, 12125, 12683, 12734, 12976, 12988, 13305, 13309, 13344, 13603, 13785, 13841, 13897, 13935, 14458, 14613, 14683, 14691, 14719, 14760, 14911, 14923, 15114, 15127, 15596, 15716, 15848, 16075, 16148, 16952, 17016, 18238]"
673,24833,32896,"[387, 1097, 1131, 1698, 2601, 3000, 3052, 4425, 5938, 5939, 6728, 7180, 7718, 8225, 8799, 10169, 10879, 10891, 11698, 11722, 12145, 12146, 12213, 12218, 12991, 13469, 14903, 15199, 16505]"
367,24833,26920,"[360, 791, 998, 2457, 3353, 6043, 6713, 13631, 13637, 16691, 16731, 17990]"
750,24833,33607,"[189, 989, 1171, 1873, 2030, 2112, 2425, 2574, 2600, 3084, 3109, 4489, 4830, 4875, 5052, 5471, 6018, 6912, 7057, 9395, 10550, 11957, 13696, 14965, 15015, 15268, 15806, 17649]"
1874,24837,41242,"[4384, 7514, 11619, 15937, 16130, 17624, 17630, 17640, 17666, 17668, 17683, 17786, 17870, 17879, 17960, 18028, 18029, 18031, 18051, 18086, 18091, 18108, 18118, 18122, 18129, 18153, 18167, 18223, 18224, 18225, 18226, 18229, 18249, 18302, 18314, 18326, 18328, 18342]"
2011,24845,28180,"[989, 7900, 9022, 11664, 14017, 15962, 17238, 17683, 17871, 18131, 18246]"
466,24846,33830,"[1928, 2643, 4512, 7071, 7815, 9608, 9696, 10799, 11477, 11795, 12811, 12837, 12924, 13269, 13810, 15069, 15751, 15963, 16644, 17656, 18240, 18262]"
3486,24846,37628,"[756, 757, 2251, 2278, 3579, 4875, 4927, 5470, 6166, 7755, 8485, 8559, 9068, 9089, 9127, 9144, 9479, 9608, 9656, 9667, 9985, 10380, 10512, 12232, 12236, 12964, 15112, 15518]"
3486,24847,38112,"[756, 757, 2251, 2278, 3579, 4875, 4927, 5470, 6166, 7755, 8485, 8559, 9068, 9089, 9127, 9144, 9479, 9608, 9656, 9667, 9985, 10380, 10512, 12232, 12236, 12964, 15112, 15518]"
895,24850,28663,"[803, 873, 967, 1265, 1266, 1469, 1574, 2220, 2904, 3538, 4066, 5135, 5839, 7248, 7249, 9171, 10103, 10799, 11484, 12174, 12820]"
418,24851,31037,"[492, 994, 1457, 2131, 7259, 7421, 9991, 12191, 12644, 13737, 13832, 14504, 15483, 16189, 16471, 16722, 17670, 17683, 17821, 17944, 17962, 18213, 18214, 18216]"
1569,24855,30644,"[338, 1652, 2390, 2600, 3277, 4475, 5105, 5970, 6043, 6952, 7263, 7323, 7714, 9272, 9484, 9915, 10224, 11521, 12929, 12933, 13027, 13028, 14122, 14123, 14707, 14871, 14888, 15560, 15779, 16141, 16145, 17224]"
1079,24858,24440,"[322, 500, 1228, 1539, 2513, 4268, 4872, 5190, 5664, 6324, 6506, 6601, 6696, 6907, 7730, 9152, 9693, 10016, 10827, 11758, 13054, 13057, 13411, 14697, 14739, 15959, 17899]"
444,24859,25646,"[370, 430, 806, 874, 2569, 2586, 2736, 3187, 5216, 5808, 6230, 6506, 7647, 8179, 8353, 8571, 8930, 9206, 9240, 9690, 10831, 11239, 12549, 12657, 13184, 13218, 13370, 14048, 15066, 15119, 15503, 16021]"
2999,24859,37427,"[707, 730, 813, 1114, 1515, 1966, 2441, 2540, 13446, 15025, 15651, 15781, 18288]"
1642,24861,33882,"[325, 1488, 1996, 2780, 3141, 3984, 4952, 5486, 6442, 7450, 8397, 9267, 9756, 9805, 10572, 11690, 11965, 12476]"
830,24862,38990,"[169, 735, 1076, 1877, 1918, 3952, 4183, 6081, 6090, 7219, 7918, 8447, 8679, 8787, 9251, 9890, 10448, 11814, 12201, 12402, 13100, 13243, 13303, 14299, 15745, 17106, 17115, 17314]"
1344,24868,18366,"[492, 2251, 3084, 3251, 3527, 3992, 4692, 4720, 4927, 5041, 5472, 8391, 9412, 10006, 10641, 12102, 16113, 16722, 17054, 17440, 17626, 17956, 18095, 18158, 18228, 18249, 18357]"
3486,24868,41177,"[756, 757, 2251, 2278, 3579, 4875, 4927, 5470, 6166, 7755, 8485, 8559, 9068, 9089, 9127, 9144, 9479, 9608, 9656, 9667, 9985, 10380, 10512, 12232, 12236, 12964, 15112, 15518]"
2918,24869,38742,"[63, 810, 885, 1722, 1928, 2133, 2216, 2311, 2634, 3084, 4069, 5274, 5534, 7894, 8004, 9372, 9616, 10614, 10650, 11761, 11909, 12479, 15731, 16178, 16231, 17196, 17299, 17627, 18054, 18291, 18310]"
3224,24870,32813,"[9, 526, 809, 828, 829, 1015, 4063, 4282, 4387, 6554, 7093, 8942, 9307, 10109, 10478, 10722, 11552, 12579, 14504]"
1415,24871,19199,"[270, 356, 971, 1386, 1402, 2353, 2354, 2456, 2746, 2841, 3046, 3158, 3616, 4020, 4070, 4338, 4394, 4891, 5398, 5632, 6183, 7042, 7313, 7320, 7327, 7707, 9616, 10478, 10479, 10480, 10773, 10783, 11032, 11111, 12843, 13753, 14769]"
2918,24871,33090,"[63, 810, 885, 1722, 1928, 2133, 2216, 2311, 2634, 3084, 4069, 5274, 5534, 7894, 8004, 9372, 9616, 10614, 10650, 11761, 11909, 12479, 15731, 16178, 16231, 17196, 17299, 17627, 18054, 18291, 18310]"
2916,24874,19316,"[1824, 2154, 2455, 3246, 5969, 9024, 10675, 12018, 12318, 13898, 14731, 14932]"
3827,24874,21036,"[61, 104, 145, 687, 688, 989, 990, 1123, 1147, 1148, 1149, 1168, 1371, 1502, 1547, 1979, 2196, 2237, 2278, 2329, 2478, 2634, 3358, 3960, 4012, 4807, 4899, 7094, 7540, 9638, 10404, 10520, 12197, 12203, 13848, 15175, 17054, 17956, 18145, 18176, 18214, 18288]"
553,24875,41064,"[1528, 2480, 2868, 3023, 3583, 4005, 4069, 4919, 5700, 5706, 6039, 6225, 6230, 7300, 7881, 8056, 8423, 8919, 9387, 9714, 10294, 12116, 12175, 12698, 13495, 14266, 14323, 14408, 14513, 14531, 15008, 15036, 16409, 17096, 17897]"
102,24878,25670,"[1256, 1433, 2787, 7909, 9129, 9534, 9832, 11552, 12064, 14769, 15263]"
3321,24880,28171,"[66, 771, 1560, 3906, 8282, 8688, 10528, 13440, 15503, 15748, 16471, 17090, 17615]"
1756,24881,22039,"[881, 1147, 1726, 3186, 3865, 4069, 4568, 5145, 6437, 6599, 8624, 10278, 11942, 13821, 13929, 15339]"
1582,24885,24664,"[9, 366, 674, 736, 883, 1176, 1371, 1394, 1492, 1785, 1846, 1983, 2259, 2277, 2342, 2778, 2922, 2940, 3084, 3444, 3617, 3710, 4160, 4258, 4386, 4418, 4545, 4576, 4657, 4924, 5131, 5297, 5304, 5493, 5756, 5968, 6089, 6108, 6297, 6333, 6408, 6997, 7021, 7025, 7046, 7361, 7399, 7940, 8154, 8264, 8473, 8636, 9063, 9184, 9214, 9223, 9479, 9536, 9697, 10380, 10382, 10384, 10385, 10481, 10614, 10650, 11641, 11745, 12072, 12236, 12240, 12604, 12607, 12714, 12724, 12884, 13882, 13965, 14079, 14385, 14481, 14630, 14631, 14649, 14772, 14932, 16029, 16064, 16066, 16126, 16189, 16645, 16824, 17567, 18095, 18316]"
1504,24888,30852,"[1506, 2576, 2768, 6451, 6932, 7573, 8522, 11144, 11762, 13591, 13735, 15976]"
1728,24888,23895,"[1062, 2786, 2787, 4865, 5551, 12604, 13637, 15763, 15806, 16189]"
779,24892,21085,"[469, 1182, 1822, 1928, 4069, 4787, 7613, 8185, 8876, 9625, 13098, 14482, 15332]"
2750,24892,41344,"[2489, 2876, 3045, 3589, 3844, 3846, 3982, 4057, 4200, 4202, 4424, 4841, 5103, 7718, 7793, 8193, 8522, 9625, 10072, 10860, 10911, 10919, 11500, 11522, 12130, 13097, 13382, 13506, 13669, 14395, 14982, 15107, 16275, 16641]"
812,24898,39821,"[249, 2464, 2586, 2652, 4102, 5600, 9223, 9251, 9902, 10058, 11069, 11308]"
3171,24901,24246,"[2375, 3069, 3535, 5131, 5822, 6193, 7082, 9541, 10752, 13903, 16920]"
322,24902,37446,"[2292, 4739, 5132, 6171, 8937, 9955, 10258, 10673, 12154, 14388, 14389, 14468]"
3021,24909,39603,"[2120, 2408, 2883, 3204, 4147, 6712, 7240, 10361, 10675, 18113]"
31,24909,25984,"[162, 1154, 1637, 3054, 3062, 3638, 4069, 5527, 5828, 6550, 7429, 7741, 8359, 11804, 12166, 12881, 15359, 18024]"
2246,24910,20069,"[3629, 5477, 7747, 8213, 8307, 9089, 11633, 15839, 16126, 17704, 18039]"
1201,24912,20146,"[249, 291, 518, 567, 635, 721, 723, 1743, 2068, 2194, 2278, 3068, 3952, 5238, 5470, 5481, 5520, 5612, 5639, 5735, 5777, 5985, 6226, 6233, 6240, 6249, 6904, 7223, 7275, 8121, 8373, 8729, 10045, 10789, 11261, 11593, 11690, 12024, 12394, 12503, 12504, 13189, 13772, 13847, 13881, 14101, 14498, 14511, 14656, 14976, 15288, 15768, 16887, 17290, 17531, 17573, 17740]"
899,24912,31412,"[4787, 7157, 8586, 9172, 10427, 10548, 11703, 12105, 15553, 15857]"
1569,24920,21695,"[338, 1652, 2390, 2600, 3277, 4475, 5105, 5970, 6043, 6952, 7263, 7323, 7714, 9272, 9484, 9915, 10224, 11521, 12929, 12933, 13027, 13028, 14122, 14123, 14707, 14871, 14888, 15560, 15779, 16141, 16145, 17224]"
1088,24921,40430,"[218, 492, 1255, 1458, 2344, 2633, 3471, 3533, 3893, 4350, 4620, 5836, 6129, 7497, 8724, 9638, 10236, 14764, 15235, 15973, 16360, 16854, 17572, 17594, 17832, 17938, 17950, 17951, 17993, 17994, 18036, 18144, 18161, 18205, 18335]"
1223,24922,23419,"[127, 487, 1687, 2545, 2720, 3875, 4156, 6445, 6836, 7456, 7528, 8052, 9424, 10521, 11689, 12321, 16221]"
1053,24922,36198,"[18, 171, 457, 854, 1087, 1375, 1386, 2113, 2242, 2269, 2513, 3848, 4069, 4183, 4255, 4573, 5453, 5456, 5634, 5814, 6060, 6176, 6230, 6240, 6451, 6490, 6791, 7845, 8008, 8138, 8166, 8269, 8617, 8655, 8775, 8871, 8876, 9251, 9463, 9479, 9491, 9512, 9721, 9736, 9825, 10058, 10628, 11373, 11570, 11843, 11982, 12602, 13341, 13650, 13835, 13931, 14873, 15208, 15361]"
